airport_id,ident,name,city,tower_frequency,is_closed,num_runway_water,num_helipad,longest_runway_length,longest_runway_width,num_runways,rating,altitude,lonx,laty
29935,DE23,Ockel Farms,Milton,None,0,0,0,2568,137,1,1,47,-75.36060333,38.74938583
29936,DE25,Eagle Crest-Hudson,Milton,None,0,0,0,3037,127,1,1,23,-75.23407745,38.77583313
29937,DE32,Belfair,Felton,None,0,0,0,2613,71,1,0,64,-75.60980988,38.97455597
29938,KDOV,Dover Afb,Dover,126.350Mhz,0,0,0,12910,150,2,4,25,-75.46564484,39.12965012
29939,KGED,Sussex Co,Georgetown,None,0,0,0,5500,139,2,3,50,-75.35881042,38.68701172
29940,KMIV,Millville Muni,Millville,None,0,0,0,5960,150,2,3,80,-75.07223511,39.36791611
29941,KRJD,Ridgely Airpark,Ridgely,None,0,0,0,3205,60,1,3,64,-75.86855316,38.97067642
29942,MD1,Massey,Massey,None,0,0,0,2993,129,1,1,68,-75.79946899,39.29931641
29943,MD70,Flying Acres,Sudlersville,None,0,0,0,2600,42,1,1,70,-75.90938568,39.18154526
29944,MD85,Carmean,Ridgely,None,0,0,0,2042,49,1,1,58,-75.89044189,38.93305588
29945,27MD,Myles Landing Airport,Ridgely,None,0,0,0,3233,59,1,3,70,-75.89528656,39.09843445
29946,2DE3,Hrupsa,Felton,None,0,0,0,3263,64,1,1,55,-75.68223572,39.00209808
29947,0MD2,Squier Landing,Cobb Island,None,0,0,0,2107,41,1,2,16,-76.86720276,38.28765488
29948,1MD1,Big Oak Farm,Cambridge,None,0,0,0,1398,46,1,3,4,-76.28560638,38.56933975
29949,1VG2,Whithall Farm,Montross,None,0,0,0,2855,24,1,3,23,-76.68839264,38.12356949
29950,2MD1,Recompense Farm,Clements,None,0,0,0,1203,18,1,3,30,-76.72870636,38.30434799
29951,2MD6,Cherry Field,Lexington Park,None,0,0,0,1707,36,1,3,8,-76.4718399,38.14413452
29952,2W6,St Mary'S County Rgnl,Leonardtown,None,0,0,0,4145,58,1,3,133,-76.55011749,38.31536865
29953,3MD6,West St Mary's,Drayden,None,0,0,0,2420,51,1,2,50,-76.44898987,38.1875267
29954,3MD8,Pokety,Cambridge,None,0,0,0,2973,70,1,3,10,-76.17102814,38.61209488
29955,3MD9,Chandler,Ridge,None,0,0,0,1952,80,1,2,17,-76.39043427,38.11792755
29956,4MD0,Mears Creek Airfield,Lusby,None,0,0,0,1767,47,1,0,27,-76.48327637,38.37425613
29957,4MD4,Clements,Clements,None,0,0,0,1714,60,1,1,105,-76.73612976,38.34065247
29958,8MD7,Deerfield,Leonardtown,None,0,0,0,3116,60,1,1,25,-76.65968323,38.23835754
29959,8VA2,Shivok,Callao,None,0,0,0,2142,50,1,1,22,-76.56354523,38.00958633
29960,KCGE,Cambridge-Dorchester,Cambridge,None,0,0,0,4453,75,1,3,18,-76.03041077,38.53935623
29961,KNHK,Patuxent River Nas/Trapnell Fi,Patuxent River,123.700Mhz,0,0,0,11895,192,3,4,27,-76.41175079,38.28595734
29962,KNUI,Webster NOLF,St Inigoes,None,0,0,0,4985,150,2,4,17,-76.42844391,38.14614487
29963,MD01,Wingfield,Ridge,None,0,0,0,1180,73,1,0,20,-76.3572998,38.1432724
29964,MD04,Rossneck,Cambridge,None,0,0,0,1657,49,1,1,5,-76.23557281,38.5689621
29965,MD14,Robinson Pvt,Benedict,None,0,0,0,2486,83,1,1,20,-76.68300629,38.52421188
29966,MD18,Horn Point,Cambridge,None,0,0,0,2256,70,3,1,8,-76.13695526,38.58917618
29967,MD45,Hampton,Leonardtown,None,0,0,0,2505,74,1,0,18,-76.62854767,38.22966766
29968,MD50,Chesapeake Ranch Airstrip,Lusby,None,0,0,0,2518,48,1,3,116,-76.40452576,38.3613205
29969,MD82,Ragged Island,Cambridge,None,0,0,0,1920,29,1,3,5,-76.27531433,38.53932953
29970,MD84,Nyce,Mount Victoria,None,0,0,0,1318,43,1,1,19,-76.86392975,38.35142136
29971,MD96,Piney Point,Piney Point,None,1,0,0,4242,70,1,3,1,-76.52178955,38.14809036
29972,VA23,Sanford Field,Coles Point,None,0,0,0,2614,63,1,0,15,-76.61373138,38.11986923
29973,VG29,Branham Mill Airpark,Warsaw,None,0,0,0,3103,65,1,1,100,-76.70870972,37.97000504
29974,62MD,Sandy Point,Golden Beach,None,0,0,0,1802,59,1,1,20,-76.64363098,38.48829651
29975,11MD,Tim's,Salisbury,None,0,0,0,3396,96,1,3,42,-75.65919495,38.43220901
29976,1N5,Bennett,Salisbury,None,0,0,0,3110,101,2,3,43,-75.61724854,38.41291428
29977,2MD0,Anderson Farm,Marion,None,0,0,0,2163,51,1,3,8,-75.70362091,38.04929352
29978,2MD3,Finch,Princess Anne,None,0,0,0,1752,82,1,2,10,-75.75523376,38.21712875
29979,2MD4,Ennis Aerodrome,Salisbury,None,0,0,0,2019,82,1,2,44,-75.5567627,38.39464569
29980,3MD5,Hidden Hills,Hurlock,None,0,0,0,2496,95,1,3,20,-75.84033203,38.62017822
29981,4MD1,Bunting's Field,Berlin,None,0,0,0,3051,51,1,1,5,-75.23046875,38.36577606
29982,4MD3,Carey Field,Bishopville,None,0,0,0,1602,46,1,1,23,-75.15948486,38.43991089
29983,5MD5,Flying W,Princess Anne,None,0,0,0,2850,68,1,1,18,-75.70968628,38.19659424
29984,5MD7,Bluemel Field,Princess Anne,None,0,0,0,1943,63,1,0,3,-75.76306152,38.13357162
29985,6MD8,Davis Airstrip,Pittsville,None,0,0,0,2792,82,1,0,55,-75.40303802,38.44163895
29986,DE15,Pevey,Seaford,None,0,0,0,2506,76,1,1,40,-75.70117188,38.61416245
29987,DE21,West Pvt,Roxana,None,0,0,0,2655,58,1,1,21,-75.15981293,38.51790619
29988,DE49,Josephs,Georgetown,None,0,0,0,4539,50,1,3,38,-75.35662842,38.63724899
29989,KOXB,Ocean City Mun,Ocean City,None,0,0,0,4033,65,2,3,10,-75.12432098,38.31048203
29990,KSBY,Salisbury-Ocean City Wicomico,Salisbury,119.425Mhz,0,0,0,6400,100,2,4,48,-75.50971985,38.34010696
29991,MD00,Fair's,Pocomoke City,None,0,0,0,1757,91,1,1,22,-75.55344391,38.04636765
29992,MD35,Spring Hill,Hebron,None,0,0,0,3362,88,2,0,42,-75.66213226,38.43237305
29993,MD57,Beverly,Pocomoke City,None,0,0,0,2907,94,1,1,10,-75.61621094,38.00601578
29994,MD80,Clements Creek,Annapolis,None,0,0,0,2390,82,1,1,21,-75.79719543,38.45486069
29995,N06,Laurel,Laurel,None,0,0,0,2568,101,1,1,29,-75.59352112,38.54167938
29996,VG19,Sawyer,New Church,None,0,0,0,1626,39,2,1,13,-75.59283447,37.99076462
29997,W41,Crisfield Mun,Crisfield,None,0,0,0,3274,207,2,3,3,-75.82698059,38.01795959
29998,5MD4,Oak Grove Farm,None,None,0,0,0,2098,76,1,1,42,-75.72148895,38.65655518
29999,48MD,Le Champ,Princess Anne,None,0,0,0,2037,82,1,0,14,-75.6619873,38.14913177
30000,0VA7,Flatrock Air Strip,Richmond,None,0,0,0,639,38,1,3,417,-77.81887817,37.52344131
30001,23VA,Wheatland,Buckingham,None,0,0,0,1662,28,1,3,490,-78.6204071,37.55709076
30002,2VA3,Merlin Aerodrome,Amelia Court House,None,0,0,0,3454,79,1,3,260,-77.86656189,37.31684875
30003,46VA,Byrd Creek,Caledonia,None,0,0,0,1566,45,1,1,304,-78.04846954,37.81748581
30004,4VA0,Wood Farm,Wingina,None,0,0,0,1881,101,1,1,340,-78.72706604,37.63711166
30005,57VA,Toga,Buckingham Courthouse,None,0,0,0,1869,46,1,1,725,-78.67879486,37.45084
30006,77VA,Camp Friendship Airfield,Palmyra,None,0,0,0,2064,54,1,1,332,-78.28601837,37.88788986
30007,8VA4,Lotus Intl,Buckinham,None,0,0,0,2531,111,1,0,340,-78.7032547,37.67325592
30008,KFVX,Farmville Regl,Farmville,None,0,0,0,4397,74,1,3,413,-78.43778992,37.35752106
30009,VA18,Bundoran,Charlottesville,None,0,0,0,2278,106,1,1,840,-78.68196106,37.96861267
30010,VA34,Big Buffalo Airstrip,Farmville,None,0,0,0,1760,82,1,1,510,-78.45330048,37.28891754
30011,VA36,F. U. M. A.,Fork Union,None,0,0,0,3416,64,1,1,390,-78.26991272,37.74376678
30012,VA44,Rose Retreat Farm,Goochland,None,0,0,0,1994,62,1,1,250,-77.88451385,37.71757126
30013,VA64,Hill Top,Amelia,None,0,0,0,1777,160,1,1,234,-77.95293427,37.41608429
30014,VA81,Cub Fld,Mineral,None,0,0,0,1240,82,1,0,396,-77.89935303,37.94504929
30015,VA94,Plainview,Powhatan,None,0,0,0,1508,70,1,1,400,-77.89093018,37.5357132
30016,VG05,Payne,Tabscott,None,0,0,0,3689,110,1,1,463,-78.05625916,37.88042068
30017,VG10,Cathro,Charlottesville,None,0,0,0,639,26,1,1,501,-78.55099487,37.92776871
30018,VG32,Eastview,Buckingham,None,0,0,0,2984,82,1,1,500,-78.60363007,37.61449814
30019,VG38,Easter Field,Amelia,None,0,0,0,1552,82,1,1,362,-78.08312988,37.36861038
30020,04VG,Manquin Flight Park,Manquin,None,0,0,0,3214,71,2,3,50,-77.20175934,37.70899582
30021,0VA3,Hunt,Manquin,None,0,0,0,2127,66,1,3,150,-77.0954361,37.69924545
30022,0VA5,Rockville,Richmond,None,0,0,0,2386,28,1,3,280,-77.6595459,37.69591904
30023,0VA8,Jayarz,Mannboro,None,0,0,0,1954,52,1,3,211,-77.79319763,37.28689194
30024,0VI1,Brooklyn,Manquin,None,0,0,0,3153,56,1,3,145,-77.10103607,37.68909454
30025,1VA0,Sabot,Sabot,None,0,0,0,2469,96,1,3,255,-77.74688721,37.6302681
30026,25VA,Toddsbury Farm,Aylett,None,0,0,0,2588,102,1,3,50,-77.11248779,37.8217392
30027,4VA8,Christian's,Richmond,None,0,0,0,1522,46,1,3,125,-77.2963028,37.61387634
30028,7W4,Lake Anna,Bumpass,None,0,0,0,2554,48,1,3,350,-77.74591827,37.96582794
30029,KFCI,Chesterfield Co,Richmond,None,0,0,0,5482,97,1,3,218,-77.52481842,37.40642548
30030,KOFP,Hanover Co Mun,Richmond/Ashland,None,0,0,0,5402,100,1,3,204,-77.43664551,37.70894623
30031,KRIC,Richmond Intl,Richmond,121.100Mhz,0,0,0,9002,150,3,4,163,-77.32011414,37.50473404
30032,VA49,Robertson,Hanover,None,0,0,0,3182,18,1,0,193,-77.37281036,37.70536804
30033,VG24,Mayers,Ashland,None,0,0,0,1931,48,1,1,215,-77.48751068,37.77664948
30034,W96,New Kent Co,Quinton,None,0,0,0,3591,75,1,3,114,-77.12657166,37.50344849
30035,KXSA,Tappahannock-Essex County,None,None,0,0,0,4302,75,1,3,131,-76.89415741,37.85962296
30036,05VA,Providence,Farmville,None,0,0,0,2359,59,1,2,445,-78.41847992,37.22380829
30037,1VA7,Aaron Penston Fld,South Boston,None,0,0,0,2390,69,1,3,413,-78.72190094,36.66558456
30038,1VA8,Hazelswart,Chase City,None,0,0,0,3020,37,1,3,450,-78.41005707,36.86230469
30039,KAVC,Mecklenburg-Brunswick Regl,South Hill,None,0,0,0,2179,74,1,3,409,-78.05428314,36.68447495
30040,KBKT,Perkinson/Baaf,Blackstone,126.200Mhz,0,0,0,5325,175,2,4,417,-77.95733643,37.0747757
30041,KCXE,Chase City Mun,Chase City,None,0,0,0,3373,54,1,3,494,-78.5015564,36.78836441
30042,VA25,Twin Towers,Chase City,None,0,0,0,1840,61,1,1,470,-78.3613739,36.76423645
30043,VA28,Layne Farm Airstrip,Cullen,None,0,0,0,2099,51,1,1,560,-78.64360809,37.12113571
30044,VG01,Eureka,Keysville,None,0,0,0,1912,82,1,0,420,-78.56375122,37.06296158
30045,VG34,Merifield,Clarksville,None,0,0,0,2813,82,1,1,355,-78.50065613,36.5844574
30046,VG36,Keysville,Keysville,None,0,0,0,1997,113,1,1,649,-78.46290588,37.0384903
30047,W31,Lunenburg Co,Kenbridge,None,0,0,0,2994,51,1,3,518,-78.18513489,36.96038818
30048,W63,Marks Mun,Clarksville,None,0,0,0,4480,49,1,3,388,-78.56016541,36.59571457
30049,W81,Crewe Mun,Crewe,None,0,0,0,3275,57,1,3,403,-78.0984726,37.1810379
30050,14VG,Abilene,Hampden Sydney,None,0,0,0,2797,53,1,3,590,-78.52082825,37.16912842
30051,23VG,Murdock'S Holly Bu,Boydton,None,0,0,0,1421,29,1,1,465,-78.42840576,36.70943451
30052,KAKQ,Wakefield Mun,Wakefield,None,0,0,0,4338,73,1,3,108,-77.0011673,36.98718643
30053,KEMV,Emporia-Greensville Regl,Emporia,None,0,0,0,5006,98,1,3,118,-77.48279572,36.68687057
30054,KFKN,Franklin Mun-Rose,Franklin,None,0,0,0,4983,100,1,3,36,-76.90214539,36.70027924
30055,KLVL,Lawrenceville/Brunswick,Lawrenceville,None,0,0,0,3026,50,2,3,310,-77.79451752,36.77240372
30056,KPTB,Dinwiddie Co,Petersburg,None,0,0,0,4980,100,1,3,191,-77.50617981,37.18431091
30057,VA73,Mazza,Matoaca,None,0,0,0,2608,78,1,1,190,-77.4933548,37.24493027
30058,VG42,Henshaw,Hopewell,None,0,0,0,2964,107,1,1,85,-77.1652298,37.26541519
30059,0VA9,Handy Strip,Gloucester Court House,None,0,0,0,930,59,1,3,8,-76.45385742,37.44667053
30060,24VA,Cherrystone,Cheriton,None,0,0,0,1799,61,1,3,14,-75.99971771,37.28796387
30061,2VA5,Rosegill Farm Airstrip,Urbanna,None,0,0,0,2323,91,1,2,32,-76.56472015,37.63142014
30062,2VA6,Arrowhead Point,Saluda,None,0,0,0,3775,71,1,2,85,-76.59949493,37.62342453
30063,3VA4,Shandy Hall Farm,Warsaw,None,0,0,0,1588,50,1,2,10,-76.73630524,37.85720062
30064,3VG3,Serenity Farm,Burgess,None,0,0,0,2609,86,1,3,10,-76.34759521,37.93481827
30065,5VA9,Kilmarnock/Tolbert Field,Kilmarnock,None,0,0,0,1690,32,1,0,6,-76.31796265,37.69300842
30066,92VA,New Quarter Farm,Gloucester,None,0,0,0,1582,52,1,1,38,-76.56118774,37.34117508
30067,9VA1,Holly Point,Mathews,None,0,0,0,2004,54,1,0,12,-76.38793182,37.40512085
30068,KFYJ,Middle Peninsula Regl,West Point,None,0,0,0,5013,71,1,3,16,-76.76274872,37.52132416
30069,KTGI,Tangier I,Tangier,None,0,0,0,2474,70,1,3,5,-75.99765015,37.82580566
30070,VA08,Longbranch,Kilmarnock,None,0,0,0,2588,65,1,0,20,-76.35961914,37.71686935
30071,VA31,Apple Grove,Kilmarnock,None,0,0,0,679,18,1,1,15,-76.34490967,37.76060867
30072,VA98,Reedville,Reedville,None,0,0,0,2294,30,1,1,12,-76.27287292,37.82865524
30073,VA99,Federhart-Ophelia,Reedville,None,0,0,0,2435,61,1,1,13,-76.29055023,37.90572739
30074,VG00,Mears Field,Eastville,None,0,0,0,2284,82,1,0,19,-75.94455719,37.37044144
30075,W75,Hummel,Saluda,None,0,0,0,2254,41,1,3,26,-76.44674683,37.60241699
30076,W79,Tappahannock Mun,Tappahannock,None,1,0,0,2577,82,1,1,31,-76.87158966,37.92573929
30077,W94,Camp Peary Lndg Strip,Williamsburg,None,0,0,0,4998,133,1,3,36,-76.63820648,37.31278229
30078,5VG2,Foster Field,Mathews,None,0,0,0,1283,46,1,1,13,-76.37234497,37.45444107
30079,VG64,Lee Field,West Point,None,0,0,0,1908,42,1,0,20,-76.85140228,37.56113434
30080,21VA,Eagles Nest,Cheriton,None,0,0,0,1716,70,1,3,40,-75.93572235,37.30338287
30081,4VA6,Taylor,Atlantic,None,0,0,0,1573,44,1,2,48,-75.50692749,37.88101959
30082,9VA3,Crippen Creek Farm,Parksley,None,0,0,0,1556,53,1,0,6,-75.57736206,37.75317383
30083,9VG,Campbell Field,Weirwood,None,0,0,0,2874,116,2,1,40,-75.87846375,37.45828629
30084,KMFV,Accomack Co,Melfa,None,0,0,0,4994,96,1,3,48,-75.76107025,37.64690399
30085,KWAL,Wallops Flight Facility,Wallops I,126.500Mhz,0,0,0,8739,150,3,4,31,-75.46629333,37.94042587
30086,VA41,High Hopes,Withams,None,0,0,0,1409,35,1,1,9,-75.61026764,37.93426514
30087,VA91,Johnson Fld,Onancock,None,0,0,0,1978,62,1,0,38,-75.72626495,37.70468521
30088,VA92,Peace And Plenty Farm,Onancock,None,0,0,0,1104,26,1,0,8,-75.78591919,37.72388077
30089,VG20,Onley,Onley,None,0,0,0,2433,65,1,0,45,-75.71013641,37.67531586
30090,3VG2,Machipongo Intl,Eastville,None,0,0,0,2718,62,1,0,36,-75.89255524,37.3860321
30091,53VG,The Salmon  Farm,Exmore,None,0,0,0,1903,50,1,0,41,-75.80128479,37.61398315
30092,VG56,Midway,Accomac,None,0,0,0,2048,82,1,1,50,-75.6151886,37.80990219
30093,2VA2,Melville Airstrip,Surry,None,0,0,0,2960,58,1,3,90,-76.79066467,37.14461899
30094,2VA8,Brandywyne Farms,Holland,None,0,0,0,1242,82,1,2,66,-76.82966614,36.68284988
30095,31VA,Aberdeen Field,Smithfield,None,0,0,0,5904,62,1,3,26,-76.58908081,37.02023697
30096,3VA8,Garner,Windsor,None,0,0,0,2603,63,1,3,80,-76.68225861,36.85639572
30097,42VA,Virginia Beach,Virginia Beach,None,0,0,0,4893,88,1,3,9,-76.03273773,36.6789856
30098,62VA,Grasso Salvage,Holland,None,0,0,0,2259,58,1,0,70,-76.72809601,36.67035294
30099,KCPK,Chesapeake Regl,Norfolk,None,0,0,0,5496,94,1,3,18,-76.32067108,36.66563034
30100,KFAF,Felker Aaf,Ft Eustis,126.300Mhz,0,0,0,3025,75,1,4,9,-76.6089325,37.13259888
30101,KJGG,Williamsburg-Jamestown,Williamsburg,None,0,0,0,3199,57,1,3,35,-76.71607971,37.23917389
30102,KLFI,Langley Afb,Hampton,125.000Mhz,0,0,0,10001,143,1,4,6,-76.36054993,37.08288574
30103,KNFE,Fentress NALF,Fentress,None,0,0,0,7984,164,1,3,14,-76.13455963,36.69207001
30104,KNGU,Norfolk Ns (Chambers Fld),Norfolk,124.300Mhz,0,0,0,8371,193,1,4,13,-76.28927612,36.93746567
30105,KNTU,Oceana Nas /Apollo Soucek Fiel,Oceana,127.075Mhz,0,0,0,12007,190,4,4,20,-76.03134155,36.82337952
30106,KORF,Norfolk Intl,Norfolk,120.800Mhz,0,0,0,9001,146,2,4,19,-76.20223999,36.8941803
30107,KPHF,Newport News/Williamsburg Intl,Newport News,118.700Mhz,0,0,0,8008,148,2,4,39,-76.49333954,37.13201523
30108,KPVG,Hampton Roads Executive,Norfolk,None,0,0,0,5347,98,2,3,23,-76.45083618,36.78084183
30109,KSFQ,Suffolk Executive,Suffolk,None,0,0,0,5092,100,3,3,68,-76.60189819,36.68312836
30110,VA33,Beaver Dam Airpark,Surry,None,0,0,0,1770,62,1,1,100,-76.76844025,37.0441246
30111,VA56,Wells,Ivor,None,0,0,0,1603,53,1,1,88,-76.82758331,37.0033989
30112,VG09,Starbase,Cape Charles,None,0,0,0,5163,82,1,3,20,-75.98413086,37.23143005
30113,VG30,Scott Farm Strip,Cape Charles,None,0,0,0,2788,119,1,0,33,-75.97736359,37.22746277
30114,VG37,Umphlett Airstrip,Whaleyville,None,0,0,0,2664,49,1,1,75,-76.63858795,36.58850098
30115,VG39,Earth,Cape Charles,None,0,0,0,1940,61,1,0,9,-76.0085144,37.22154236
30443,78NC,Fuquay/Angier Field,Fuquay/Varina,None,0,0,0,2815,82,1,1,349,-78.75074005,35.54349899
30444,00NC,North Raleigh,Louisburg,None,0,0,0,2655,35,1,3,348,-78.37130737,36.08507919
30445,19NC,Double S,Red Oak,None,0,0,0,2743,88,1,3,195,-77.92308807,36.06396484
30446,1NC5,Riley Field,Bunn,None,0,0,0,1428,43,1,3,360,-78.348526,35.93004227
30447,21NC,El Porvenir Ii,Spring Hope,None,0,0,0,2335,86,1,3,250,-78.13206482,35.93291473
30448,42NC,Spring Paths,Spring Hope,None,0,0,0,950,82,1,1,290,-78.17192078,35.95769119
30449,51NC,Field Of Dreams,Zebulon,None,0,0,0,1978,98,1,0,330,-78.34873199,35.86227417
30450,70NC,Martindale Executive Arpk,Paschall,None,0,0,0,2853,73,1,0,300,-78.14879608,36.54459
30451,79NC,Ball,Louisburg,None,0,0,0,2453,29,1,3,366,-78.28215027,36.13434982
30452,7NC5,Crooked Creek,Bunn,None,0,0,0,2469,45,1,3,250,-78.24507141,35.93083954
30453,81NC,Warren County,Warrenton,None,0,0,0,616,41,1,0,445,-78.13874817,36.42185974
30454,KHNZ,Henderson-Oxford,Oxford,None,0,0,0,5453,94,1,3,514,-78.52984619,36.3611412
30455,KLHZ,Franklin Co,Louisburg,None,0,0,0,5488,97,1,3,348,-78.3302536,36.02338409
30456,NC10,Nocarva,Macon,None,0,0,0,1490,82,1,1,275,-78.05813599,36.54206085
30457,KLOD,Louisburg Airport,Louisburg,None,0,0,0,1215,82,1,0,352,-78.16239166,36.1251297
30458,15NC,Dragonfly Field,Ahoskie,None,0,0,0,1715,58,1,3,49,-76.97364807,36.23997498
30459,2NC7,Scotland Neck East,Scotland Neck,None,0,0,0,2885,82,1,1,103,-77.39948273,36.1672287
30460,45NC,Glover,Seaboard,None,0,0,0,1662,50,1,0,120,-77.45526123,36.52845383
30461,67NC,Ward,Conway,None,0,0,0,2487,57,1,0,98,-77.23957825,36.46477127
30462,76NC,Dunroamin Farms,Enfield,None,0,0,0,3023,62,1,1,100,-77.62392426,36.15942001
30463,KASJ,Tri-County,Ahoskie,None,0,0,0,4461,72,1,3,66,-77.17086792,36.29752731
30464,KETC,Tarboro-Edgecombe,Tarboro,None,0,0,0,3997,60,1,3,49,-77.54647064,35.93725204
30465,KMCZ,Martin Co,Williamston,None,0,0,0,4999,72,1,3,69,-77.17821503,35.86220169
30466,NC66,Ventosa Plantation,Scotland Neck,None,0,0,0,3256,82,1,1,30,-77.29582214,36.13154984
30467,VG28,Mann,Boykins,None,0,0,0,2029,61,1,1,35,-77.19115448,36.54891968
30468,KIXA,Halifax-Northampton Regl,None,None,0,0,0,5509,97,1,3,140,-77.63529205,36.32978821
30469,10NC,Johnston Farm,Halifax,None,0,0,0,2172,82,1,3,60,-77.50954437,36.34105301
30470,KMUF,Murfreesboro Airport,Murfreesboro,None,0,0,0,399,79,1,0,16,-77.11135864,36.50001526
30471,KSCC,Ellis Airport,Scotland Neck,None,0,0,0,3378,58,1,1,89,-77.37709045,36.04248428
30472,2NC4,Scottbrook Farm,Goldsboro,None,0,0,0,1537,320,1,2,160,-78.15513611,35.34027481
30473,4NC7,Peacock,Garner,None,0,0,0,1261,42,1,2,390,-78.53713989,35.69623184
30474,5W5,Triple W,Raleigh,None,0,0,0,2996,32,1,3,239,-78.70024872,35.62034607
30475,63NC,Wood,Wilson,None,0,0,0,2568,53,1,0,170,-77.99637604,35.83491516
30476,6NC0,Cox-Grantham Airfield,Grantham,None,0,0,0,2915,65,1,1,157,-78.17939758,35.28961182
30477,75NC,Jw Stone,Middlesex,None,0,0,0,1514,82,1,1,246,-78.17921448,35.84614563
30478,27NR,C A G Farms,Angier,None,0,0,0,1771,66,1,3,310,-78.65182495,35.46894836
30479,W17,Raleigh East,Knightdale,None,0,0,0,2945,37,1,3,313,-78.43701172,35.79766846
30480,KGSB,Seymour Johnson Afb,Goldsboro,126.250Mhz,0,0,0,11763,148,1,4,91,-77.96058655,35.33937836
30481,KGWW,Goldsboro-Wayne Mun,Goldsboro,None,0,0,0,5463,90,1,3,133,-77.9649353,35.46057129
30482,KHRJ,Harnett Co,Erwin,None,0,0,0,4951,64,1,3,195,-78.73226166,35.3801918
30483,KJNX,Johnston Co,Smithfield,None,0,0,0,5500,98,1,3,155,-78.39033508,35.54096222
30484,KRWI,Rocky Mount-Wilson Rgnl,Rocky Mount,None,0,0,0,7083,137,1,3,154,-77.89192963,35.85622025
30485,NC22,Charles Field,Dunn,None,0,0,0,953,62,1,1,185,-78.55654144,35.22836304
30486,NC36,Benton's Airfield,Pikeville,None,0,0,0,1655,52,1,1,145,-78.03032684,35.50197601
30487,NC44,Barclaysville Field,Angier,None,0,0,0,2271,85,1,0,300,-78.68681335,35.46969604
30488,NC72,Hinton Field,Princeton,None,0,0,0,1893,88,1,0,152,-78.15977478,35.45132828
30489,NC76,Massengill,Newton Grove,None,0,0,0,1794,82,1,1,190,-78.38626099,35.31613541
30490,NC99,Bagwell,Garner,None,0,0,0,2239,82,1,2,300,-78.60720062,35.67449951
30491,W03,Wilson Industrial,Wilson,None,0,0,0,4470,146,3,3,156,-77.9694519,35.7702446
30492,W40,Mt Olive Mun,Mt Olive,None,0,0,0,5258,74,1,3,166,-78.03863525,35.22148514
30493,70NR,Ruby'S Landing,Plain View,None,0,0,0,1928,52,1,1,144,-78.36677551,35.21861649
30494,KANG,Noles Field,Angier,None,0,0,0,1011,63,1,1,276,-78.59284973,35.5452652
30495,KFRO,Fremont Airport,Fremont,None,0,0,0,2622,82,1,1,127,-77.89681244,35.48126984
30496,66NC,Hood Field,Dover,None,0,0,0,2717,62,1,1,59,-77.48317719,35.17501831
30497,6NC9,Moss Hill,Kinston,None,0,0,0,2873,49,1,1,30,-77.7598114,35.20628357
30498,KISO,Kinston Rgnl Jetport At Stalli,Kinston,120.600Mhz,0,0,0,11494,147,1,4,89,-77.60883331,35.33142853
30499,KOCW,Warren,Washington,None,0,0,0,4995,83,3,3,34,-77.04980469,35.57026291
30500,KPGV,Pitt-Greenville,Greenville,None,0,0,0,7164,150,2,3,23,-77.38404846,35.63568115
30501,N08,Flanagan,Farmville,None,0,0,0,2441,64,1,1,75,-77.56071472,35.55580139
30502,NC49,Boyd Field,Grimesland,None,0,0,0,1701,71,1,1,50,-77.19820404,35.52884674
30503,58NR,Chase Field,Maury,None,0,0,0,1544,67,1,1,56,-77.59735107,35.42537308
30504,NR40,Als,Bethel,None,0,0,0,1828,54,1,1,65,-77.37687683,35.82038879
30505,16NC,Lee's,Edenton,None,0,0,0,2136,82,1,2,31,-76.66493988,36.19528961
30506,1NC3,Fletcher's,Elizabeth City,None,0,0,0,2030,52,1,3,7,-76.14969635,36.18091202
30507,54NC,Dillard,Winfall,None,0,0,0,2598,82,1,1,15,-76.41732025,36.24007416
30508,86NC,Craig Craft,Hertford,None,0,0,0,2813,82,1,1,14,-76.49150085,36.26297379
30509,KECG,Elizabeth City Cg Air Station/,Elizabeth City,120.500Mhz,0,0,0,7208,150,2,3,9,-76.17536926,36.26047516
30510,KEDE,Northeastern Regl,Edenton,None,0,0,0,5983,91,1,3,18,-76.56980896,36.02856827
30511,KONX,Currituck Co,Currituck,None,0,0,0,5463,147,1,3,13,-76.01546478,36.39995193
30512,NC28,Meadstown Airstrip,Elizabeth City,None,0,0,0,4048,197,1,1,7,-76.23464966,36.20136642
30513,NC56,Haughton Point,Edenton,None,0,0,0,2157,59,1,0,20,-76.46364594,36.07946014
30514,NC61,Blackwater Airstrip,Moyock,None,0,0,0,2128,48,1,3,12,-76.21096039,36.45956802
30515,NC01,Harvey Point Defense Testing Activity Airport,None,None,0,0,0,5286,92,1,3,8,-76.32704926,36.09623337
30516,3NR4,Crabbe,Elizabeth City,None,0,0,0,2947,99,1,1,15,-76.33692169,36.28234482
30517,KWIX,Windsor Airport,Windsor,None,0,0,0,2449,82,1,1,49,-76.85894012,36.0581665
30518,7NC2,Pine Island,Corolla,None,1,0,0,3492,54,1,3,16,-75.78531647,36.25305939
30519,KFFA,First Flight,Kill Devil Hills,122.900Mhz,0,0,0,2962,55,1,3,10,-75.67159271,36.01761627
30520,KMQI,Dare Co Regl,Manteo,None,0,0,0,4313,101,2,3,11,-75.6954422,35.91905212
30521,05W,Riverside Campground,Belhaven,None,0,0,0,968,82,1,3,1,-76.51560211,35.58073807
